Date,Text_Score,Sentence_Score,Net_Score,Political_Contestent,News_Agency
4/13/2015,0.395833333,0.236842105,0.158991228,Hillary Clinton,Washington Post
4/13/2015,0.068181818,0.169642857,0.101461039,Hillary Clinton,Washington Post
3/12/2015,0.454545455,0.233333333,0.221212121,Hillary Clinton,Washington Post
2/12/2015,0.451612903,0.444444444,0.007168459,Hillary Clinton,Washington Post
1/14/2015,0.315789474,0.515503876,0.199714402,Hillary Clinton,Washington Post
8/17/2015,0.246575342,0.592261905,0.345686562,Hillary Clinton,Washington Post
6/5/2015,0.04109589,0.217948718,0.176852828,Hillary Clinton,Washington Post
5/22/2015,-0.164705882,-0.401315789,-0.236609907,Hillary Clinton,Washington Post
4/21/2015,0.04109589,0.056114719,0.015018828,Hillary Clinton,Washington Post
4/13/2015,0.296875,0.461111111,0.164236111,Hillary Clinton,Washington Post
3/10/2015,0.755555556,0.614035088,0.141520468,Hillary Clinton,Washington Post
8/17/2015,-0.857142857,-0.5,-0.357142857,Republicans,Washington Post
5/6/2015,-0.363636364,-0.666666667,-0.303030303,Republicans,Washington Post
6/10/2015,0.842105263,1.777777778,0.935672515,Republicans,Washington Post
8/1/2015,0.538461538,-0.5,-1.038461538,Republicans,Washington Post
7/8/2015,0.6,0.666666667,0.066666667,Republicans,Washington Post
2/11/2015,0.25,0.5,0.25,Republicans,Washington Post
11/12/2015,-0.65,-1.666666667,-1.016666667,Republicans,Washington Post
10/25/2015,0.666666667,-1,-1.666666667,Republicans,Washington Post
7/26/2015,0.352941176,0.375,0.022058824,Republicans,Washington Post
1/3/2015,1.107142857,1.5,0.392857143,Republicans,Washington Post
10/8/2015,-0.46875,-0.555555556,-0.086805556,Republicans,Washington Post
2/23/2015,0.222222222,-0.2,-0.422222222,Republicans,Washington Post
7/31/2015,0.485714286,1.018518519,0.532804233,Republicans,Washington Post
4/29/2015,0.3125,0.5,0.1875,Republicans,Washington Post
10/20/2015,-0.3125,-0.6875,-0.375,Republicans,Washington Post
6/25/2015,0.125,0.025,0.1,Republicans,Washington Post
1/2/2015,-0.230769231,0.233333333,0.464102564,Republicans,Washington Post
11/1/2015,0.382352941,1.166666667,0.784313725,Republicans,Washington Post
4/27/2015,0.454545455,0.388888889,0.065656566,Republicans,Washington Post
5/16/2015,0.22,0.766666667,0.546666667,Republicans,Washington Post
6/12/2015,1.148148148,0.407407407,0.740740741,Republicans,Washington Post
8/2/2015,0.27027027,0,0,Republicans,Washington Post
3/31/2015,0.863636364,1.083333333,0.21969697,Republicans,Washington Post
4/1/2015,1.03030303,0.828125,0.20217803,Republicans,Washington Post
6/1/2015,0.703703704,0.9375,0.233796296,Republicans,Washington Post
1/4/2015,0.04,0.095238095,0.055238095,Republicans,Washington Post
7/4/2015,0.848484848,0.991666667,0.143181818,Republicans,Washington Post
10/18/2015,0.675,-0.234126984,-0.909126984,Republicans,Washington Post
5/21/2015,0.033333333,0.1875,0.154166667,Republicans,Washington Post
3/31/2015,-0.045454545,0.375,0.420454545,Republicans,Washington Post
1/21/2015,0.138888889,0.744444444,0.605555556,Republicans,Washington Post
10/15/2015,0.857142857,0,0,Republicans,Washington Post
6/27/2015,0.314285714,-0.272727273,-0.587012987,Republicans,Washington Post
5/20/2015,-0.161290323,-0.527777778,-0.366487455,Republicans,Washington Post
3/17/2015,0.533333333,0.464285714,0.069047619,Republicans,Washington Post
7/9/2015,-0.28125,0.045454545,0.326704545,Republicans,Washington Post
10/5/2015,0.71875,0.904761905,0.186011905,Republicans,Washington Post
8/18/2015,0.133333333,0.333333333,0.2,Republicans,Washington Post
3/9/2015,0.555555556,0.1875,0.368055556,Republicans,Washington Post
2/3/2015,-0.033333333,-0.606060606,-0.572727273,Republicans,Washington Post
11/1/2015,0.161290323,-0.333333333,-0.494623656,Republicans,Washington Post
9/25/2015,0.021276596,-0.459090909,-0.480367505,Republicans,Washington Post
8/6/2015,-0.066666667,0.027777778,0.094444444,Republicans,Washington Post
11/4/2015,-0.548387097,0.714285714,1.262672811,Republicans,Washington Post
8/3/2015,-0.25,0.75,1,Republicans,Washington Post
10/23/2015,-0.238095238,-0.708333333,-0.470238095,Republicans,Washington Post
8/5/2015,0.580645161,-0.857142857,-1.437788018,Republicans,Washington Post
9/18/2015,-0.379310345,-0.214285714,-0.165024631,Republicans,Washington Post
1/22/2015,-0.695652174,-0.333333333,-0.362318841,Republicans,Washington Post
8/28/2015,0.074074074,0.018817204,0.05525687,Republicans,Washington Post
5/29/2015,0.016666667,-0.083333333,-0.1,Republicans,Washington Post
11/13/2015,0.175675676,0.088288288,0.087387387,Republicans,Washington Post
3/1/2015,0.240506329,0.214285714,0.026220615,Republicans,Washington Post
8/10/2015,-0.052083333,0.141269841,0.193353175,Republicans,Washington Post
2/23/2015,0.206896552,0.608695652,0.4017991,Republicans,Washington Post
9/29/2015,-0.46875,-0.264705882,-0.204044118,Republicans,Washington Post
3/16/2015,0.436893204,0.345833333,0.091059871,Republicans,Washington Post
9/17/2015,-0.180851064,0.285714286,0.46656535,Republicans,Washington Post
11/23/2015,-0.270491803,0.176816239,0.447308043,Republicans,Washington Post
7/31/2015,-0.32967033,-0.151515152,-0.178155178,Republicans,Washington Post
8/26/2015,-0.076923077,0.522222222,0.599145299,Republicans,Washington Post
7/28/2015,-0.164383562,-0.246969697,-0.082586135,Republicans,Washington Post
8/25/2015,-0.385964912,0.875,1.260964912,Republicans,Washington Post
8/17/2015,-0.115789474,0.038888889,0.154678363,Republicans,Washington Post
3/31/2015,0.53030303,0.58045977,0.05015674,Republicans,Washington Post
4/14/2015,0.621212121,1,0.378787879,Republicans,Washington Post
11/23/2015,-0.212121212,0.240740741,0.452861953,Republicans,Washington Post
7/16/2015,-0.469135802,-0.148148148,-0.320987654,Republicans,Washington Post
3/11/2015,0.323529412,0.21,0.113529412,Republicans,Washington Post
7/14/2015,0.058823529,-0.142857143,-0.201680672,Republicans,Washington Post
9/10/2015,-0.130952381,0.522916667,0.653869048,Republicans,Washington Post
4/26/2015,0.289156627,0.583333333,0.294176707,Republicans,Washington Post
8/31/2015,0.050632911,-0.046153846,-0.096786758,Republicans,Washington Post
11/2/2015,0.095238095,-0.104166667,-0.199404762,Republicans,Washington Post
2/6/2015,0.12987013,0.336666667,0.206796537,Republicans,Washington Post
11/23/2015,0.064516129,0,0,Republicans,Washington Post
1/5/2015,0.112359551,0.552380952,0.440021402,Republicans,Washington Post
4/13/2015,0.156862745,-0.2,-0.356862745,Republicans,Washington Post
4/22/2015,-0.384615385,0.133333333,0.517948718,Republicans,Washington Post
10/22/2015,-0.0625,-0.065909091,-0.003409091,Republicans,Washington Post
9/21/2015,-0.089552239,0.148809524,0.238361763,Republicans,Washington Post
2/23/2015,-0.116504854,0.083333333,0.199838188,Republicans,Washington Post
2/2/2015,0.138461538,-0.065972222,-0.204433761,Republicans,Washington Post
10/21/2015,-0.215517241,0.1,0.315517241,Republicans,Washington Post
10/29/2015,0.142857143,0.214285714,0.071428571,Republicans,Washington Post
4/30/2015,0.275362319,0.069444444,0.205917874,Republicans,Washington Post
8/7/2015,0.166666667,0.159920635,0.006746032,Republicans,Washington Post
4/20/2015,0.093023256,-0.3,-0.393023256,Republicans,Washington Post
4/29/2015,0.117647059,0.324561404,0.206914345,Republicans,Washington Post
6/8/2015,0.557142857,0.184210526,0.372932331,Republicans,Washington Post
2/1/2015,0.131578947,0.25,0.118421053,Republicans,Washington Post
1/21/2015,0.522727273,0.65,0.127272727,Republicans,Washington Post
7/8/2015,-0.103448276,0.428571429,0.532019704,Republicans,Washington Post
10/18/2015,0.052631579,0.75,0.697368421,Republicans,Washington Post
2/16/2015,0.258064516,0.357142857,0.099078341,Republicans,Washington Post
2/3/2015,0.117647059,-0.75,-0.867647059,Republicans,Washington Post
1/27/2015,-0.181818182,-1.238095238,-1.056277056,Republicans,Washington Post
4/1/2015,1.2,0.205128205,0.994871795,Republicans,Washington Post
9/21/2015,-0.794117647,0.127083333,0.92120098,Republicans,Washington Post
10/12/2015,0.595238095,1.138888889,0.543650794,Republicans,Washington Post
1/22/2015,-0.023809524,-0.14375,-0.119940476,Republicans,Washington Post
4/19/2015,0.433333333,0.101282051,0.332051282,Republicans,Washington Post
6/3/2015,0.64,0,0,Republicans,Washington Post
8/7/2015,-0.6875,1,1.6875,Republicans,Washington Post
3/14/2015,-0.027027027,-0.171428571,-0.144401544,Republicans,Washington Post
11/24/2015,0.709677419,0.833333333,0.123655914,Republicans,Washington Post
11/24/2015,0.047619048,0.388888889,0.341269841,Republicans,Washington Post
11/10/2015,-0.371681416,-0.137280702,-0.234400714,Republicans,Washington Post
11/4/2015,0.13559322,-0.145833333,-0.281426554,Republicans,Washington Post
10/14/2015,0.220588235,-0.192982456,-0.413570691,Republicans,Washington Post
9/28/2015,-0.555555556,-0.175925926,-0.37962963,Republicans,Washington Post
8/27/2015,0.1,-0.166666667,-0.266666667,Republicans,Washington Post
6/15/2015,0.311111111,1.037878788,0.726767677,Republicans,Washington Post
6/2/2015,0.644067797,0.604166667,0.03990113,Republicans,Washington Post
5/20/2015,-0.233333333,-0.083333333,-0.15,Republicans,Washington Post
5/7/2015,-0.125,0.326388889,0.451388889,Republicans,Washington Post
4/1/2015,0.5,-0.12,-0.62,Republicans,Washington Post
3/18/2015,0.294871795,0.391414141,0.096542347,Republicans,Washington Post
3/11/2015,0.050505051,0.385802469,0.335297419,Republicans,Washington Post
3/5/2015,0.208333333,-0.041666667,-0.25,Republicans,Washington Post
1/22/2015,0.192307692,0.222222222,0.02991453,Republicans,Washington Post
6/25/2015,0.108433735,0.520833333,0.412399598,Republicans,Washington Post
2/10/2015,0.15,0.201923077,0.051923077,Republicans,Washington Post
11/25/2015,-0.382716049,-0.238636364,-0.144079686,Republicans,Washington Post
11/20/2015,-0.041666667,-0.285714286,-0.244047619,Republicans,Washington Post
11/20/2015,-0.103448276,0.128571429,0.232019704,Republicans,Washington Post
11/6/2015,0.4875,0.697368421,0.209868421,Republicans,Washington Post
11/4/2015,0.36,-0.086805556,-0.446805556,Republicans,Washington Post
10/28/2015,0.56097561,0,0,Republicans,Washington Post
10/26/2015,-0.088235294,-0.294666667,-0.206431373,Republicans,Washington Post
10/20/2015,0.075757576,-0.315789474,-0.391547049,Republicans,Washington Post
10/14/2015,0.315789474,0.652272727,0.336483254,Republicans,Washington Post
10/11/2015,-0.068181818,0.424242424,0.492424242,Republicans,Washington Post
10/8/2015,0.025,-0.080952381,-0.105952381,Republicans,Washington Post
10/5/2015,-0.148148148,0.041666667,0.189814815,Republicans,Washington Post
9/30/2015,-0.197674419,0.019230769,0.216905188,Republicans,Washington Post
9/29/2015,0.303030303,0.058333333,0.24469697,Republicans,Washington Post
9/25/2015,0.095238095,0.217592593,0.122354497,Republicans,Washington Post
9/23/2015,0.020833333,-0.043209877,-0.06404321,Republicans,Washington Post
9/22/2015,-0.071428571,0.255913978,0.32734255,Republicans,Washington Post
9/22/2015,-0.065217391,-0.016666667,-0.048550725,Republicans,Washington Post
9/15/2015,0.260869565,-0.125,-0.385869565,Republicans,Washington Post
9/15/2015,0.53164557,0.436507937,0.095137633,Republicans,Washington Post
9/1/2015,-0.257731959,0.297619048,0.555351006,Republicans,Washington Post
8/31/2015,0.320512821,0.523809524,0.203296703,Republicans,Washington Post
8/26/2015,-0.17721519,0.15877193,0.33598712,Republicans,Washington Post
8/19/2015,0.93442623,0.303030303,0.631395926,Republicans,Washington Post
8/14/2015,0.5,0,0,Republicans,Washington Post
8/11/2015,0.225806452,0.533333333,0.307526882,Republicans,Washington Post
7/24/2015,0.15,0.46969697,0.31969697,Republicans,Washington Post
7/15/2015,0.4375,0.714285714,0.276785714,Republicans,Washington Post
7/1/2015,0.411764706,0.59375,0.181985294,Republicans,Washington Post
6/26/2015,0.407407407,0.354166667,0.053240741,Republicans,Washington Post
6/3/2015,0.714285714,0.490740741,0.223544974,Republicans,Washington Post
6/3/2015,1.333333333,1.428571429,0.095238095,Republicans,Washington Post
5/27/2015,1.0625,0.855555556,0.206944444,Republicans,Washington Post
5/27/2015,0.571428571,0.75,0.178571429,Republicans,Washington Post
5/26/2015,0.875,-0.333333333,-1.208333333,Republicans,Washington Post
5/22/2015,0.083333333,-0.375,-0.458333333,Republicans,Washington Post
5/13/2015,0,0.358974359,0.358974359,Republicans,Washington Post
5/4/2015,0.378378378,0.083333333,0.295045045,Republicans,Washington Post
4/27/2015,1.8,1.363636364,0.436363636,Republicans,Washington Post
4/24/2015,-1.333333333,0,0,Republicans,Washington Post
4/8/2015,1,1.6,0.6,Republicans,Washington Post
4/2/2015,0.9375,0.2,0.7375,Republicans,Washington Post
3/23/2015,0.866666667,0.5,0.366666667,Republicans,Washington Post
3/19/2015,2,0,0,Republicans,Washington Post
3/10/2015,-0.166666667,-0.4,-0.233333333,Republicans,Washington Post
3/6/2015,0.8125,0.4,0.4125,Republicans,Washington Post
3/4/2015,1,1.5,0.5,Republicans,Washington Post
3/2/2015,1.3,0.928571429,0.371428571,Republicans,Washington Post
2/26/2015,-0.041666667,-0.243055556,-0.201388889,Republicans,Washington Post
2/26/2015,-0.045454545,-0.425,-0.379545455,Republicans,Washington Post
2/13/2015,0.285714286,0.833333333,0.547619048,Republicans,Washington Post
2/3/2015,0.823529412,0.916666667,0.093137255,Republicans,Washington Post
1/26/2015,1,0.416666667,0.583333333,Republicans,Washington Post
1/22/2015,-0.133333333,-0.818181818,-0.684848485,Republicans,Washington Post
1/14/2015,1.416666667,0.625,0.791666667,Republicans,Washington Post
1/12/2015,1.4,0.65625,0.74375,Republicans,Washington Post
1/6/2015,0.25,-0.75,-1,Republicans,Washington Post
1/5/2015,0.527777778,1.185185185,0.657407407,Republicans,Washington Post
9/24/2015,0.052631579,-0.392857143,-0.445488722,Republicans,Washington Post
9/21/2015,0.714285714,1,0.285714286,Republicans,Washington Post
9/4/2015,0.037037037,-0.166666667,-0.203703704,Republicans,Washington Post
8/23/2015,0,0.055555556,0.055555556,Republicans,Washington Post
7/14/2015,-0.369565217,-1.035714286,-0.666149068,Republicans,Washington Post
11/17/2015,-0.55,0,0,Republicans,Washington Post
8/27/2015,-0.48,-0.433333333,-0.046666667,Republicans,Washington Post
7/31/2015,0.238095238,0,0,Republicans,Washington Post
7/2/2015,0.653846154,1.888888889,1.235042735,Republicans,Washington Post
3/10/2015,0.75,0.833333333,0.083333333,Republicans,Washington Post
3/10/2015,0,0.5,0.5,Republicans,Washington Post
1/21/2015,0.115384615,-0.409090909,-0.524475524,Republicans,Washington Post
11/11/2015,0.714285714,-0.038461538,-0.752747253,Republicans,Washington Post
11/2/2015,0.272727273,-0.1,-0.372727273,Republicans,Washington Post
10/30/2015,0.766666667,0.393939394,0.372727273,Republicans,Washington Post
9/15/2015,0.66,1.174242424,0.514242424,Republicans,Washington Post
4/27/2015,0.333333333,-0.2,-0.533333333,Republicans,Washington Post
11/11/2015,0.551724138,0.12962963,0.422094508,Republicans,Washington Post
8/3/2015,0.894736842,1.4,0.505263158,Republicans,Washington Post
6/26/2015,0.142857143,0.214285714,0.071428571,Republicans,Washington Post
4/22/ccedd046-e783-11e4-9767-6276fc9b0ada_story.html,0.608695652,1,0.391304348,Republicans,Washington Post
4/30/2015,0.25,0.611111111,0.361111111,Republicans,Washington Post
2/6/2015,0.547619048,0.678571429,0.130952381,Republicans,Washington Post
6/26/2015,0.375,0,0,Republicans,Washington Post
4/21/2015,0.5625,-0.321428571,-0.883928571,Republicans,Washington Post
3/27/2015,0.123287671,0.051851852,0.071435819,Republicans,Washington Post
3/5/2015,0.590909091,0.203333333,0.387575758,Republicans,Washington Post
10/11/2015,-0.263157895,-0.333333333,-0.070175439,Republicans,Washington Post
10/2/2015,-0.025641026,-0.520833333,-0.495192308,Republicans,Washington Post
9/8/2015,0.607843137,0.2,0.407843137,Republicans,Washington Post
8/25/2015,-0.25862069,0.15,0.40862069,Republicans,Washington Post
8/21/2015,0.660377358,0.102941176,0.557436182,Republicans,Washington Post
8/12/2015,0.222222222,0.571428571,0.349206349,Republicans,Washington Post
3/31/2015,0.739130435,1.222222222,0.483091787,Republicans,Washington Post
3/20/2015,0.56,1.657407407,1.097407407,Republicans,Washington Post
3/9/2015,-0.517241379,-0.566666667,-0.049425287,Republicans,Washington Post
1/23/2015,0.260869565,0.071428571,0.189440994,Republicans,Washington Post
1/13/2015,0.068965517,-0.229166667,-0.298132184,Republicans,Washington Post
11/17/2015,1.235294118,1.6875,0.452205882,Republicans,Washington Post
11/11/2015,0.555555556,0.283333333,0.272222222,Republicans,Washington Post
11/9/2015,0.163265306,0.196969697,0.033704391,Republicans,Washington Post
11/2/2015,0.217391304,-0.1,-0.317391304,Republicans,Washington Post
10/28/2015,-0.542372881,-0.777777778,-0.235404896,Republicans,Washington Post
10/27/2015,-0.28125,-0.155982906,-0.125267094,Republicans,Washington Post
10/26/2015,0.473684211,0,0,Republicans,Washington Post
10/22/2015,-0.5,-0.571428571,-0.071428571,Republicans,Washington Post
10/22/2015,0,0.686363636,0.686363636,Republicans,Washington Post
10/20/2015,-0.2,-0.288265306,-0.088265306,Republicans,Washington Post
10/20/2015,-0.068965517,-0.5,-0.431034483,Republicans,Washington Post
10/20/2015,0.052631579,1.142857143,1.090225564,Republicans,Washington Post
10/16/2015,0.096153846,-0.782051282,-0.878205128,Republicans,Washington Post
10/15/2015,0.346153846,0.791666667,0.445512821,Republicans,Washington Post
10/7/2015,-0.673913043,-0.097222222,-0.576690821,Republicans,Washington Post
10/1/2015,-0.096774194,-1.333333333,-1.23655914,Republicans,Washington Post
9/29/2015,-0.256410256,-0.045454545,-0.210955711,Republicans,Washington Post
9/29/2015,-0.3125,0.4,0.7125,Republicans,Washington Post
9/28/2015,-0.225806452,-0.055555556,-0.170250896,Republicans,Washington Post
9/23/2015,-0.15625,-0.027777778,-0.128472222,Republicans,Washington Post
9/16/2015,0.695652174,1.12037037,0.424718196,Republicans,Washington Post
9/14/2015,1.461538462,0.984848485,0.476689977,Republicans,Washington Post
9/9/2015,-0.041666667,0.054545455,0.096212121,Republicans,Washington Post
8/25/2015,-0.153846154,-0.5,-0.346153846,Republicans,Washington Post
8/18/2015,0.419354839,0.596969697,0.177614858,Republicans,Washington Post
8/18/2015,0.888888889,0.272727273,0.616161616,Republicans,Washington Post
8/10/2015,-0.135135135,0.083333333,0.218468468,Republicans,Washington Post
8/10/2015,0.545454545,0.285714286,0.25974026,Republicans,Washington Post
8/4/2015,0.515151515,0.283333333,0.231818182,Republicans,Washington Post
7/23/2015,-0.206896552,0,0,Republicans,Washington Post
7/22/2015,0.5,0.5,0,Republicans,Washington Post
7/20/2015,0.208333333,0.4,0.191666667,Republicans,Washington Post
7/15/2015,0.238095238,-0.325,-0.563095238,Republicans,Washington Post
7/10/2015,-0.079365079,0.294871795,0.374236874,Republicans,Washington Post
7/8/2015,-0.214285714,0,0,Republicans,Washington Post
7/7/2015,0.08,0.227272727,0.147272727,Republicans,Washington Post
7/1/2015,0.20754717,0.827777778,0.620230608,Republicans,Washington Post
6/30/2015,0.382978723,0.683333333,0.30035461,Republicans,Washington Post
5/21/2015,-0.421052632,-0.315789474,-0.105263158,Republicans,Washington Post
5/15/2015,-0.333333333,-0.024509804,-0.308823529,Republicans,Washington Post
5/11/2015,0.078947368,0.5,0.421052632,Republicans,Washington Post
5/5/2015,0.612903226,0.411764706,0.20113852,Republicans,Washington Post
5/4/2015,0.153846154,0.1,0.053846154,Republicans,Washington Post
4/17/2015,0.02,0.220512821,0.200512821,Republicans,Washington Post
4/6/2015,0.395833333,0.813333333,0.4175,Republicans,Washington Post
4/1/2015,0.225,0.346666667,0.121666667,Republicans,Washington Post
3/20/2015,0.25,0.318181818,0.068181818,Republicans,Washington Post
3/18/2015,0.079365079,0.3125,0.233134921,Republicans,Washington Post
3/16/2015,-0.148648649,0.613636364,0.762285012,Republicans,Washington Post
3/16/2015,0.2625,0.153333333,0.109166667,Republicans,Washington Post
3/9/2015,-0.017241379,0.277777778,0.295019157,Republicans,Washington Post
3/5/2015,0.405797101,0.585858586,0.180061484,Republicans,Washington Post
2/9/2015,-0.046296296,0.151111111,0.197407407,Republicans,Washington Post
2/4/2015,0.371681416,0.617948718,0.246267302,Republicans,Washington Post
1/19/2015,-0.040816327,0.299206349,0.340022676,Republicans,Washington Post
10/5/2015,-0.280898876,-0.55952381,-0.278624933,Republicans,Washington Post
9/26/2015,0.133333333,0.047619048,0.085714286,Republicans,Washington Post
9/25/2015,0.064102564,0.251642036,0.187539472,Republicans,Washington Post
9/16/2015,0.214285714,0.178947368,0.035338346,Republicans,Washington Post
9/4/2015,-0.037735849,0.288888889,0.326624738,Republicans,Washington Post
7/16/2015,0.085365854,0.636363636,0.550997783,Republicans,Washington Post
6/24/2015,0.065789474,0.266666667,0.200877193,Republicans,Washington Post
6/18/2015,0.918032787,0.401333333,0.516699454,Republicans,Washington Post
6/8/2015,0.027027027,0.639784946,0.612757919,Republicans,Washington Post
5/29/2015,0.5,0.739130435,0.239130435,Republicans,Washington Post
3/10/2015,0.5,0.556451613,0.056451613,Republicans,Washington Post
2/27/2015,0.266666667,0.365740741,0.099074074,Republicans,Washington Post
2/25/2015,0.54,0.586538462,0.046538462,Republicans,Washington Post
11/13/2015,0.947368421,1,0.052631579,Ben Carson,Washington Post
10/8/2015,0.733333333,0.222222222,0.511111111,Ben Carson,Washington Post
9/16/2015,0.176470588,0.833333333,0.656862745,Ben Carson,Washington Post
4/29/2015,-1,-1.5,-0.5,Ben Carson,Washington Post
3/23/2015,0.857142857,0,0,Ben Carson,Washington Post
8/30/2015,0.214285714,0.666666667,0.452380952,Ben Carson,Washington Post
1/6/2015,-0.142857143,0,0,Ben Carson,Washington Post
7/31/2015,0.75,0,0,Ben Carson,Washington Post
3/22/2015,0.8,0,0,Ben Carson,Washington Post
8/2/2015,1.071428571,1,0.071428571,Ben Carson,Washington Post
3/12/2015,0.466666667,0,0,Ben Carson,Washington Post
11/6/2015,0,-0.2,-0.2,Ben Carson,Washington Post
5/10/2015,0.461538462,0.666666667,0.205128205,Ben Carson,Washington Post
3/26/2015,-0.111111111,0,0,Ben Carson,Washington Post
9/12/2015,0.357142857,0.166666667,0.19047619,Ben Carson,Washington Post
6/17/2015,1.111111111,0,0,Ben Carson,Washington Post
8/12/2015,0.222222222,0,0,Ben Carson,Washington Post
2/8/2015,1.5,0,0,Ben Carson,Washington Post
10/28/2015,-0.166666667,0.090909091,0.257575758,Ben Carson,Washington Post
4/6/2015,1.1875,0,0,Ben Carson,Washington Post
6/21/2015,0.266666667,0,0,Ben Carson,Washington Post
3/1/2015,1.333333333,0,0,Ben Carson,Washington Post
5/4/2015,-0.6,-0.25,-0.35,Ben Carson,Washington Post
1/27/2015,1.083333333,0,0,Ben Carson,Washington Post
8/23/2015,0.833333333,0,0,Ben Carson,Washington Post
1/14/2015,1.833333333,0,0,Ben Carson,Washington Post
10/8/2015,0.25,0.3125,0.0625,Ben Carson,Washington Post
10/27/2015,0.142857143,-0.15,-0.292857143,Ben Carson,Washington Post
11/5/2015,1.222222222,1,0.222222222,Ben Carson,Washington Post
6/5/2015,0.8,1.261904762,0.461904762,Ben Carson,Washington Post
8/13/2015,0.684210526,0.1,0.584210526,Ben Carson,Washington Post
6/2/2015,0.272727273,0,0,Ben Carson,Washington Post
2/25/2015,0.928571429,0,0,Ben Carson,Washington Post
5/2/2015,0.444444444,0.2,0.244444444,Ben Carson,Washington Post
4/7/2015,0.1,0,0,Ben Carson,Washington Post
4/8/2015,-0.75,0,0,Ben Carson,Washington Post
10/27/2015,2,1.5,0.5,Ben Carson,Washington Post
10/12/2015,0.583333333,0.642857143,0.05952381,Ben Carson,Washington Post
11/9/2015,0.307692308,-0.316666667,-0.624358974,Ben Carson,Washington Post
8/17/2015,-0.130434783,-1.083333333,-0.952898551,Ben Carson,Washington Post
3/31/2015,-0.5,0,0,Ben Carson,Washington Post
10/30/2015,0,1.5,1.5,Ben Carson,Washington Post
3/27/2015,1.1875,0,0,Ben Carson,Washington Post
5/4/2015,2.333333333,0.8,1.533333333,Ben Carson,Washington Post
11/17/2015,-0.333333333,0,0,Ben Carson,Washington Post
11/11/2015,0.928571429,0.380952381,0.547619048,Ben Carson,Washington Post
11/9/2015,-1.333333333,-0.666666667,-0.666666667,Ben Carson,Washington Post
11/11/2015,0.476190476,0.130952381,0.345238095,Ben Carson,Washington Post
11/18/2015,-0.666666667,-0.4,-0.266666667,Ben Carson,Washington Post
11/2/2015,0.32,0.116666667,0.203333333,Ben Carson,Washington Post
9/15/2015,0.956521739,0.960784314,0.004262575,Ben Carson,Washington Post
8/14/2015,-0.058823529,0.25,0.308823529,Ben Carson,Washington Post
2/4/2015,-0.035714286,0,0,Ben Carson,Washington Post
8/6/2015,0.153846154,0,0,Ben Carson,Washington Post
11/24/2015,1.357142857,1.148148148,0.208994709,Ben Carson,Washington Post
11/18/2015,-0.05,0.266666667,0.316666667,Ben Carson,Washington Post
11/18/2015,0.458333333,0.466666667,0.008333333,Ben Carson,Washington Post
11/11/2015,0.733333333,0.083333333,0.65,Ben Carson,Washington Post
11/10/2015,0.722222222,0.75,0.027777778,Ben Carson,Washington Post
11/9/2015,0.1875,-0.166666667,-0.354166667,Ben Carson,Washington Post
11/8/2015,-0.272727273,-0.719791667,-0.447064394,Ben Carson,Washington Post
11/8/2015,-0.131578947,-0.333333333,-0.201754386,Ben Carson,Washington Post
11/8/2015,0.055555556,-0.010416667,-0.065972222,Ben Carson,Washington Post
10/28/2015,-0.212121212,0.096491228,0.30861244,Ben Carson,Washington Post
10/27/2015,0.066666667,0.363636364,0.296969697,Ben Carson,Washington Post
10/26/2015,0.833333333,0.770833333,0.0625,Ben Carson,Washington Post
10/26/2015,-0.066666667,0.428571429,0.495238095,Ben Carson,Washington Post
10/23/2015,0.411764706,0.470238095,0.058473389,Ben Carson,Washington Post
10/23/2015,0.615384615,1.208333333,0.592948718,Ben Carson,Washington Post
10/14/2015,1.769230769,1.125,0.644230769,Ben Carson,Washington Post
10/9/2015,-0.733333333,-0.37037037,-0.362962963,Ben Carson,Washington Post
9/30/2015,0.705882353,0.375,0.330882353,Ben Carson,Washington Post
9/30/2015,0.636363636,1.020833333,0.384469697,Ben Carson,Washington Post
9/22/2015,-0.476190476,0.038461538,0.514652015,Ben Carson,Washington Post
9/22/2015,-0.058823529,0.133333333,0.192156863,Ben Carson,Washington Post
9/20/2015,0.6,0.714285714,0.114285714,Ben Carson,Washington Post
9/20/2015,0.7,0.616666667,0.083333333,Ben Carson,Washington Post
9/15/2015,0.857142857,0.783333333,0.073809524,Ben Carson,Washington Post
9/2/2015,1.166666667,0.888888889,0.277777778,Ben Carson,Washington Post
8/31/2015,0.5,0,0,Ben Carson,Washington Post
8/27/2015,1.625,1,0.625,Ben Carson,Washington Post
8/19/2015,-2,0,0,Ben Carson,Washington Post
8/18/2015,-0.923076923,-0.925925926,-0.002849003,Ben Carson,Washington Post
8/16/2015,1.5,1.5,0,Ben Carson,Washington Post
8/16/2015,0.333333333,0,0,Ben Carson,Washington Post
8/14/2015,-0.5,0,0,Ben Carson,Washington Post
8/13/2015,-2.090909091,-0.916666667,-1.174242424,Ben Carson,Washington Post
8/11/2015,0.117647059,-0.266666667,-0.384313725,Ben Carson,Washington Post
8/7/2015,-0.875,0,0,Ben Carson,Washington Post
8/7/2015,1.333333333,0,0,Ben Carson,Washington Post
8/6/2015,0.882352941,2.333333333,1.450980392,Ben Carson,Washington Post
8/6/2015,0.714285714,1,0.285714286,Ben Carson,Washington Post
8/4/2015,-0.5,0,0,Ben Carson,Washington Post
7/28/2015,0.642857143,-3,-3.642857143,Ben Carson,Washington Post
6/29/2015,0.64,0,0,Ben Carson,Washington Post
